Host,Parasite,Weight
ENSG00000111642,PBANKA_113500,4
ENSG00000105339,PBANKA_113500,4
ENSG00000204427,PBANKA_113500,4
ENSG00000168591,PBANKA_113500,4
ENSG00000136986,PBANKA_113500,4
ENSG00000104805,PBANKA_113500,4
ENSG00000155287,PBANKA_113500,4
ENSG00000172354,PBANKA_113500,4
ENSG00000101150,PBANKA_113500,4
ENSG00000159720,PBANKA_113500,4
ENSG00000092010,PBANKA_113500,4
ENSG00000213928,PBANKA_113500,4
ENSG00000136770,PBANKA_113500,4
ENSG00000064547,PBANKA_113500,4
ENSG00000110446,PBANKA_113500,4
ENSG00000163156,PBANKA_113500,4
ENSG00000214530,PBANKA_113500,4
ENSG00000158019,PBANKA_113500,4
ENSG00000127948,PBANKA_113500,4
ENSG00000000938,PBANKA_113500,4
ENSG00000163956,PBANKA_113500,4
ENSG00000100596,PBANKA_113500,4
ENSG00000130202,PBANKA_113500,4
ENSG00000105402,PBANKA_113510,4
ENSG00000168591,PBANKA_113510,4
ENSG00000107521,PBANKA_113510,4
ENSG00000186350,PBANKA_113510,4
ENSG00000197746,PBANKA_113510,4
ENSG00000163956,PBANKA_113510,4
ENSG00000158887,PBANKA_113510,4
ENSG00000213977,PBANKA_113530,4
ENSG00000129219,PBANKA_113530,4
ENSG00000185896,PBANKA_113530,4
ENSG00000163399,PBANKA_113530,4
ENSG00000248871,PBANKA_113530,4
ENSG00000197746,PBANKA_113530,4
ENSG00000100596,PBANKA_113530,4
ENSG00000033100,PBANKA_113530,4
ENSG00000198952,PBANKA_113530,4
ENSG00000203668,PBANKA_113530,4
ENSG00000213977,PBANKA_113540,4
ENSG00000140471,PBANKA_113540,4
ENSG00000084754,PBANKA_113560,4
ENSG00000067836,PBANKA_113560,4
ENSG00000068120,PBANKA_113570,4
ENSG00000089693,PBANKA_113570,4
ENSG00000166527,PBANKA_113570,4
ENSG00000137207,PBANKA_113570,4
ENSG00000101150,PBANKA_113570,4
ENSG00000163156,PBANKA_113570,4
ENSG00000123610,PBANKA_113570,4
ENSG00000152766,PBANKA_113570,4
ENSG00000163956,PBANKA_113570,4
ENSG00000126107,PBANKA_113590,4
ENSG00000173264,PBANKA_113600,4
ENSG00000169609,PBANKA_113610,4
ENSG00000136250,PBANKA_113610,4
ENSG00000204618,PBANKA_113610,4
ENSG00000136986,PBANKA_113610,4
ENSG00000071073,PBANKA_113610,4
ENSG00000151665,PBANKA_113610,4
ENSG00000115526,PBANKA_113610,4
ENSG00000163156,PBANKA_113610,4
ENSG00000214530,PBANKA_113610,4
ENSG00000139180,PBANKA_113610,4
ENSG00000113732,PBANKA_113610,4
ENSG00000123349,PBANKA_113610,4
ENSG00000104946,PBANKA_113630,4
ENSG00000125818,PBANKA_113640,4
ENSG00000186350,PBANKA_113640,4
ENSG00000034152,PBANKA_113640,4
ENSG00000129219,PBANKA_113650,4
ENSG00000185896,PBANKA_113650,4
ENSG00000168591,PBANKA_113690,4
ENSG00000156050,PBANKA_113690,4
ENSG00000150991,PBANKA_113690,4
ENSG00000221983,PBANKA_113700,4
ENSG00000068120,PBANKA_113710,4
ENSG00000204344,PBANKA_113710,4
ENSG00000146007,PBANKA_113710,4
ENSG00000105339,PBANKA_113710,4
ENSG00000168591,PBANKA_113710,4
ENSG00000104805,PBANKA_113710,4
ENSG00000122694,PBANKA_113710,4
ENSG00000155287,PBANKA_113710,4
ENSG00000172354,PBANKA_113710,4
ENSG00000159720,PBANKA_113710,4
ENSG00000092010,PBANKA_113710,4
ENSG00000136770,PBANKA_113710,4
ENSG00000064547,PBANKA_113710,4
ENSG00000103507,PBANKA_113710,4
ENSG00000214530,PBANKA_113710,4
ENSG00000158019,PBANKA_113710,4
ENSG00000110057,PBANKA_113710,4
ENSG00000127948,PBANKA_113710,4
ENSG00000138964,PBANKA_113710,4
ENSG00000000938,PBANKA_113710,4
ENSG00000163956,PBANKA_113710,4
ENSG00000018280,PBANKA_113710,4
ENSG00000100596,PBANKA_113710,4
ENSG00000130202,PBANKA_113710,4
ENSG00000149923,PBANKA_113710,4
ENSG00000165502,PBANKA_113720,4
ENSG00000163156,PBANKA_113720,4
ENSG00000141504,PBANKA_113720,4
ENSG00000139180,PBANKA_113720,4
ENSG00000184840,PBANKA_113730,4
ENSG00000143409,PBANKA_113730,4
ENSG00000115526,PBANKA_113730,4
ENSG00000163156,PBANKA_113730,4
ENSG00000163956,PBANKA_113730,4
ENSG00000176396,PBANKA_113750,4
ENSG00000169129,PBANKA_113800,4
ENSG00000117408,PBANKA_113800,4
ENSG00000165072,PBANKA_113800,4
ENSG00000176771,PBANKA_113800,4
ENSG00000157703,PBANKA_113800,4
ENSG00000110777,PBANKA_113800,4
ENSG00000185670,PBANKA_113800,4
ENSG00000090861,PBANKA_113800,4
ENSG00000104881,PBANKA_113800,4
ENSG00000139970,PBANKA_113800,4
ENSG00000077549,PBANKA_113810,4
ENSG00000203879,PBANKA_113810,4
ENSG00000160325,PBANKA_113810,4
ENSG00000115526,PBANKA_113810,4
ENSG00000093167,PBANKA_113810,4
ENSG00000204351,PBANKA_113810,4
ENSG00000116096,PBANKA_113810,4
ENSG00000129219,PBANKA_113830,4
ENSG00000185896,PBANKA_113830,4
ENSG00000197746,PBANKA_113830,4
ENSG00000033100,PBANKA_113830,4
ENSG00000068120,PBANKA_113840,4
ENSG00000204344,PBANKA_113840,4
ENSG00000089693,PBANKA_113840,4
ENSG00000166527,PBANKA_113840,4
ENSG00000071073,PBANKA_113840,4
ENSG00000184840,PBANKA_113840,4
ENSG00000103507,PBANKA_113840,4
ENSG00000196154,PBANKA_113840,4
ENSG00000163156,PBANKA_113840,4
ENSG00000141504,PBANKA_113840,4
ENSG00000139180,PBANKA_113840,4
ENSG00000110719,PBANKA_113840,4
ENSG00000100568,PBANKA_113840,4
ENSG00000183060,PBANKA_113840,4
ENSG00000163956,PBANKA_113840,4
ENSG00000213977,PBANKA_113900,4
ENSG00000187051,PBANKA_113900,4
ENSG00000160014,PBANKA_113900,4
ENSG00000108883,PBANKA_113900,4
ENSG00000101150,PBANKA_113900,4
ENSG00000198960,PBANKA_113900,4
ENSG00000148308,PBANKA_113900,4
ENSG00000196419,PBANKA_113900,4
ENSG00000103510,PBANKA_113900,4
ENSG00000155438,PBANKA_113900,4
ENSG00000140950,PBANKA_113900,4
ENSG00000139180,PBANKA_113900,4
ENSG00000116691,PBANKA_113900,4
ENSG00000244045,PBANKA_113900,4
ENSG00000129219,PBANKA_113930,4
ENSG00000129219,PBANKA_113940,4
ENSG00000078814,PBANKA_113950,4
ENSG00000129219,PBANKA_113950,4
ENSG00000197136,PBANKA_113950,4
ENSG00000185896,PBANKA_113950,4
ENSG00000198888,PBANKA_114000,4
ENSG00000185896,PBANKA_114000,4
ENSG00000181038,PBANKA_114010,4
ENSG00000187051,PBANKA_114010,4
ENSG00000104679,PBANKA_114010,4
ENSG00000184924,PBANKA_114010,4
ENSG00000165502,PBANKA_114010,4
ENSG00000130560,PBANKA_114010,4
ENSG00000128463,PBANKA_114010,4
ENSG00000070010,PBANKA_114010,4
ENSG00000147364,PBANKA_114010,4
ENSG00000155368,PBANKA_114010,4
ENSG00000184840,PBANKA_114010,4
ENSG00000196154,PBANKA_114010,4
ENSG00000136522,PBANKA_114010,4
ENSG00000115350,PBANKA_114010,4
ENSG00000163156,PBANKA_114010,4
ENSG00000155438,PBANKA_114010,4
ENSG00000147684,PBANKA_114010,4
ENSG00000139180,PBANKA_114010,4
ENSG00000159210,PBANKA_114010,4
ENSG00000182552,PBANKA_114010,4
ENSG00000155636,PBANKA_114010,4
ENSG00000008018,PBANKA_114010,4
ENSG00000134330,PBANKA_114010,4
ENSG00000158552,PBANKA_114010,4
ENSG00000123349,PBANKA_114010,4
ENSG00000034533,PBANKA_114010,4
ENSG00000103274,PBANKA_114010,4
ENSG00000143222,PBANKA_114010,4
ENSG00000068120,PBANKA_114020,4
ENSG00000187051,PBANKA_114020,4
ENSG00000148335,PBANKA_114020,4
ENSG00000070010,PBANKA_114020,4
ENSG00000155368,PBANKA_114020,4
ENSG00000184840,PBANKA_114020,4
ENSG00000127954,PBANKA_114020,4
ENSG00000198960,PBANKA_114020,4
ENSG00000196154,PBANKA_114020,4
ENSG00000155438,PBANKA_114020,4
ENSG00000137100,PBANKA_114020,4
ENSG00000182718,PBANKA_114020,4
ENSG00000084754,PBANKA_114020,4
ENSG00000114956,PBANKA_114020,4
ENSG00000139180,PBANKA_114020,4
ENSG00000182552,PBANKA_114020,4
ENSG00000158552,PBANKA_114020,4
ENSG00000034533,PBANKA_114020,4
ENSG00000103274,PBANKA_114020,4
ENSG00000166527,PBANKA_114030,4
ENSG00000084754,PBANKA_114030,4
ENSG00000155636,PBANKA_114030,4
ENSG00000166527,PBANKA_114060,4
ENSG00000177156,PBANKA_114060,4
ENSG00000067248,PBANKA_114110,4
ENSG00000068120,PBANKA_114110,4
ENSG00000108344,PBANKA_114110,4
ENSG00000213977,PBANKA_114110,4
ENSG00000032742,PBANKA_114110,4
ENSG00000016864,PBANKA_114110,4
ENSG00000171659,PBANKA_114110,4
ENSG00000130811,PBANKA_114110,4
ENSG00000187051,PBANKA_114110,4
ENSG00000121766,PBANKA_114110,4
ENSG00000080608,PBANKA_114110,4
ENSG00000132622,PBANKA_114110,4
ENSG00000181274,PBANKA_114110,4
ENSG00000104679,PBANKA_114110,4
ENSG00000160014,PBANKA_114110,4
ENSG00000169718,PBANKA_114110,4
ENSG00000122034,PBANKA_114110,4
ENSG00000130560,PBANKA_114110,4
ENSG00000148335,PBANKA_114110,4
ENSG00000129197,PBANKA_114110,4
ENSG00000069849,PBANKA_114110,4
ENSG00000147592,PBANKA_114110,4
ENSG00000183520,PBANKA_114110,4
ENSG00000088766,PBANKA_114110,4
ENSG00000070010,PBANKA_114110,4
ENSG00000181924,PBANKA_114110,4
ENSG00000101150,PBANKA_114110,4
ENSG00000175416,PBANKA_114110,4
ENSG00000155368,PBANKA_114110,4
ENSG00000196704,PBANKA_114110,4
ENSG00000165533,PBANKA_114110,4
ENSG00000198960,PBANKA_114110,4
ENSG00000205084,PBANKA_114110,4
ENSG00000118197,PBANKA_114110,4
ENSG00000148308,PBANKA_114110,4
ENSG00000197712,PBANKA_114110,4
ENSG00000169062,PBANKA_114110,4
ENSG00000105618,PBANKA_114110,4
ENSG00000103510,PBANKA_114110,4
ENSG00000155438,PBANKA_114110,4
ENSG00000147687,PBANKA_114110,4
ENSG00000084754,PBANKA_114110,4
ENSG00000119720,PBANKA_114110,4
ENSG00000140950,PBANKA_114110,4
ENSG00000139180,PBANKA_114110,4
ENSG00000162441,PBANKA_114110,4
ENSG00000100029,PBANKA_114110,4
ENSG00000129071,PBANKA_114110,4
ENSG00000159210,PBANKA_114110,4
ENSG00000182552,PBANKA_114110,4
ENSG00000165898,PBANKA_114110,4
ENSG00000174928,PBANKA_114110,4
ENSG00000067836,PBANKA_114110,4
ENSG00000155636,PBANKA_114110,4
ENSG00000134330,PBANKA_114110,4
ENSG00000158552,PBANKA_114110,4
ENSG00000156042,PBANKA_114110,4
ENSG00000198440,PBANKA_114110,4
ENSG00000034533,PBANKA_114110,4
ENSG00000161057,PBANKA_114110,4
ENSG00000103274,PBANKA_114110,4
ENSG00000166676,PBANKA_114110,4
ENSG00000143222,PBANKA_114110,4
ENSG00000011260,PBANKA_114110,4
ENSG00000173264,PBANKA_114120,4
ENSG00000173991,PBANKA_114120,4
ENSG00000129219,PBANKA_114120,4
ENSG00000227500,PBANKA_114120,4
ENSG00000019582,PBANKA_114120,4
ENSG00000197136,PBANKA_114120,4
ENSG00000185896,PBANKA_114120,4
ENSG00000049768,PBANKA_114120,4
ENSG00000197746,PBANKA_114120,4
ENSG00000089693,PBANKA_114150,4
ENSG00000168591,PBANKA_114150,4
ENSG00000136770,PBANKA_114150,4
ENSG00000163956,PBANKA_114150,4
ENSG00000204344,PBANKA_114160,4
ENSG00000089693,PBANKA_114160,4
ENSG00000168591,PBANKA_114160,4
ENSG00000104805,PBANKA_114160,4
ENSG00000172354,PBANKA_114160,4
ENSG00000092010,PBANKA_114160,4
ENSG00000136770,PBANKA_114160,4
ENSG00000163956,PBANKA_114160,4
ENSG00000197136,PBANKA_114180,4
ENSG00000244754,PBANKA_114210,4
ENSG00000068120,PBANKA_114210,4
ENSG00000112679,PBANKA_114210,4
ENSG00000204344,PBANKA_114210,4
ENSG00000168374,PBANKA_114210,4
ENSG00000221983,PBANKA_114210,4
ENSG00000168591,PBANKA_114210,4
ENSG00000136986,PBANKA_114210,4
ENSG00000178163,PBANKA_114210,4
ENSG00000092010,PBANKA_114210,4
ENSG00000204131,PBANKA_114210,4
ENSG00000184840,PBANKA_114210,4
ENSG00000151665,PBANKA_114210,4
ENSG00000115526,PBANKA_114210,4
ENSG00000163156,PBANKA_114210,4
ENSG00000214530,PBANKA_114210,4
ENSG00000197746,PBANKA_114210,4
ENSG00000166685,PBANKA_114210,4
ENSG00000158019,PBANKA_114210,4
ENSG00000093167,PBANKA_114210,4
ENSG00000139180,PBANKA_114210,4
ENSG00000113732,PBANKA_114210,4
ENSG00000110719,PBANKA_114210,4
ENSG00000138964,PBANKA_114210,4
ENSG00000138760,PBANKA_114210,4
ENSG00000150991,PBANKA_114210,4
ENSG00000163956,PBANKA_114210,4
ENSG00000100596,PBANKA_114210,4
ENSG00000123349,PBANKA_114210,4
ENSG00000011422,PBANKA_114210,4
ENSG00000173991,PBANKA_114260,4
ENSG00000227500,PBANKA_114260,4
ENSG00000019582,PBANKA_114260,4
ENSG00000197136,PBANKA_114260,4
ENSG00000173264,PBANKA_114270,4
ENSG00000078814,PBANKA_114270,4
ENSG00000129219,PBANKA_114270,4
ENSG00000197136,PBANKA_114270,4
ENSG00000185896,PBANKA_114270,4
ENSG00000197746,PBANKA_114270,4
ENSG00000105229,PBANKA_114270,4
ENSG00000156886,PBANKA_114270,4
ENSG00000173264,PBANKA_114310,4
ENSG00000173991,PBANKA_114310,4
ENSG00000179562,PBANKA_114310,4
ENSG00000173264,PBANKA_114320,4
ENSG00000173991,PBANKA_114320,4
ENSG00000169609,PBANKA_114330,4
ENSG00000068120,PBANKA_114330,4
ENSG00000187051,PBANKA_114330,4
ENSG00000130560,PBANKA_114330,4
ENSG00000070010,PBANKA_114330,4
ENSG00000184840,PBANKA_114330,4
ENSG00000198960,PBANKA_114330,4
ENSG00000151665,PBANKA_114330,4
ENSG00000084754,PBANKA_114330,4
ENSG00000139180,PBANKA_114330,4
ENSG00000159210,PBANKA_114330,4
ENSG00000182552,PBANKA_114330,4
ENSG00000155636,PBANKA_114330,4
ENSG00000134330,PBANKA_114330,4
ENSG00000123349,PBANKA_114330,4
ENSG00000034533,PBANKA_114330,4
ENSG00000143222,PBANKA_114330,4
ENSG00000244754,PBANKA_114350,4
ENSG00000068120,PBANKA_114350,4
ENSG00000170458,PBANKA_114350,4
ENSG00000161533,PBANKA_114350,4
ENSG00000089693,PBANKA_114350,4
ENSG00000136279,PBANKA_114350,4
ENSG00000213719,PBANKA_114350,4
ENSG00000213928,PBANKA_114350,4
ENSG00000143409,PBANKA_114350,4
ENSG00000177156,PBANKA_114350,4
ENSG00000118197,PBANKA_114350,4
ENSG00000168010,PBANKA_114350,4
ENSG00000084754,PBANKA_114350,4
ENSG00000067836,PBANKA_114350,4
ENSG00000163956,PBANKA_114350,4
ENSG00000151665,PBANKA_114360,4
ENSG00000123349,PBANKA_114360,4
ENSG00000004961,PBANKA_114370,4
ENSG00000136247,PBANKA_114370,4
ENSG00000183172,PBANKA_114370,4
ENSG00000164587,PBANKA_114370,4
ENSG00000171806,PBANKA_114370,4
ENSG00000185896,PBANKA_114400,4
ENSG00000078814,PBANKA_114420,4
ENSG00000129219,PBANKA_114420,4
ENSG00000197746,PBANKA_114420,4
ENSG00000101337,PBANKA_114430,4
ENSG00000197746,PBANKA_114430,4
ENSG00000187566,PBANKA_114440,4
ENSG00000173264,PBANKA_114440,4
ENSG00000173991,PBANKA_114440,4
ENSG00000078814,PBANKA_114440,4
ENSG00000129219,PBANKA_114440,4
ENSG00000227500,PBANKA_114440,4
ENSG00000019582,PBANKA_114440,4
ENSG00000197136,PBANKA_114440,4
ENSG00000185896,PBANKA_114440,4
ENSG00000197746,PBANKA_114440,4
ENSG00000105229,PBANKA_114440,4
ENSG00000156886,PBANKA_114440,4
ENSG00000033100,PBANKA_114440,4
ENSG00000100075,PBANKA_114490,4
ENSG00000100412,PBANKA_114490,4
ENSG00000169609,PBANKA_114510,4
ENSG00000084754,PBANKA_114510,4
ENSG00000166169,PBANKA_114510,4
ENSG00000100568,PBANKA_114510,4
ENSG00000067836,PBANKA_114510,4
ENSG00000129219,PBANKA_114530,4
ENSG00000125818,PBANKA_114550,4
ENSG00000166169,PBANKA_114550,4
ENSG00000067836,PBANKA_114550,4
ENSG00000125818,PBANKA_114570,4
ENSG00000129219,PBANKA_114570,4
ENSG00000104805,PBANKA_114570,4
ENSG00000186350,PBANKA_114570,4
ENSG00000034152,PBANKA_114570,4
ENSG00000033100,PBANKA_114570,4
ENSG00000173264,PBANKA_040090,4
ENSG00000146535,PBANKA_040100,4
ENSG00000104522,PBANKA_040100,4
ENSG00000184840,PBANKA_040100,4
ENSG00000117419,PBANKA_040100,4
ENSG00000155438,PBANKA_040100,4
ENSG00000084754,PBANKA_040100,4
ENSG00000166169,PBANKA_040100,4
ENSG00000159210,PBANKA_040100,4
ENSG00000155636,PBANKA_040100,4
ENSG00000129636,PBANKA_040100,4
ENSG00000123349,PBANKA_040100,4
ENSG00000011260,PBANKA_040100,4
ENSG00000078814,PBANKA_040140,4
ENSG00000129219,PBANKA_040140,4
ENSG00000185896,PBANKA_040140,4
ENSG00000125818,PBANKA_040150,4
ENSG00000215305,PBANKA_040160,4
ENSG00000070010,PBANKA_040190,4
ENSG00000084754,PBANKA_040190,4
ENSG00000166169,PBANKA_040190,4
ENSG00000173991,PBANKA_040220,4
ENSG00000197136,PBANKA_040220,4
ENSG00000130669,PBANKA_040220,4
ENSG00000163512,PBANKA_040280,4
ENSG00000166527,PBANKA_040280,4
ENSG00000089639,PBANKA_040280,4
ENSG00000162188,PBANKA_040360,4
ENSG00000169609,PBANKA_040370,4
ENSG00000169490,PBANKA_040370,4
ENSG00000184840,PBANKA_040370,4
ENSG00000084754,PBANKA_040370,4
ENSG00000139180,PBANKA_040370,4
ENSG00000166527,PBANKA_040380,4
ENSG00000244754,PBANKA_040400,4
ENSG00000125818,PBANKA_040400,4
ENSG00000163512,PBANKA_040400,4
ENSG00000129219,PBANKA_040400,4
ENSG00000146007,PBANKA_040400,4
ENSG00000104805,PBANKA_040400,4
ENSG00000185896,PBANKA_040400,4
ENSG00000166527,PBANKA_040400,4
ENSG00000077549,PBANKA_040400,4
ENSG00000175467,PBANKA_040400,4
ENSG00000136770,PBANKA_040400,4
ENSG00000186350,PBANKA_040400,4
ENSG00000197746,PBANKA_040400,4
ENSG00000100596,PBANKA_040400,4
ENSG00000022277,PBANKA_040420,4
ENSG00000170458,PBANKA_040420,4
ENSG00000087157,PBANKA_040420,4
ENSG00000167874,PBANKA_040420,4
ENSG00000089693,PBANKA_040420,4
ENSG00000105355,PBANKA_040420,4
ENSG00000168591,PBANKA_040420,4
ENSG00000104805,PBANKA_040420,4
ENSG00000172354,PBANKA_040420,4
ENSG00000159720,PBANKA_040420,4
ENSG00000092010,PBANKA_040420,4
ENSG00000064547,PBANKA_040420,4
ENSG00000214530,PBANKA_040420,4
ENSG00000158019,PBANKA_040420,4
ENSG00000127948,PBANKA_040420,4
ENSG00000110719,PBANKA_040420,4
ENSG00000138964,PBANKA_040420,4
ENSG00000177885,PBANKA_040420,4
ENSG00000163956,PBANKA_040420,4
ENSG00000126759,PBANKA_040420,4
ENSG00000185896,PBANKA_040470,4
ENSG00000172354,PBANKA_040510,4
ENSG00000104805,PBANKA_040530,4
ENSG00000185896,PBANKA_040530,4
ENSG00000163956,PBANKA_040530,4
ENSG00000125818,PBANKA_040540,4
ENSG00000105402,PBANKA_040540,4
ENSG00000104805,PBANKA_040540,4
ENSG00000034152,PBANKA_040540,4
ENSG00000244754,PBANKA_040550,4
ENSG00000146007,PBANKA_040550,4
ENSG00000168591,PBANKA_040550,4
ENSG00000163956,PBANKA_040550,4
ENSG00000100596,PBANKA_040550,4
ENSG00000015153,PBANKA_040550,4
ENSG00000166527,PBANKA_040560,4
ENSG00000127580,PBANKA_040640,4
ENSG00000173264,PBANKA_040640,4
ENSG00000130669,PBANKA_040640,4
ENSG00000129219,PBANKA_040650,4
ENSG00000244754,PBANKA_040680,4
ENSG00000068120,PBANKA_040680,4
ENSG00000089693,PBANKA_040680,4
ENSG00000221983,PBANKA_040680,4
ENSG00000166527,PBANKA_040680,4
ENSG00000092010,PBANKA_040680,4
ENSG00000184840,PBANKA_040680,4
ENSG00000136770,PBANKA_040680,4
ENSG00000115526,PBANKA_040680,4
ENSG00000163156,PBANKA_040680,4
ENSG00000163956,PBANKA_040680,4
ENSG00000178163,PBANKA_040710,4
ENSG00000184840,PBANKA_040710,4
ENSG00000151665,PBANKA_040710,4
ENSG00000100441,PBANKA_040710,4
ENSG00000076258,PBANKA_040710,4
ENSG00000129219,PBANKA_040720,4
ENSG00000168591,PBANKA_040720,4
ENSG00000013364,PBANKA_040720,4
ENSG00000104805,PBANKA_040720,4
ENSG00000172354,PBANKA_040720,4
ENSG00000136770,PBANKA_040720,4
ENSG00000158019,PBANKA_040720,4
ENSG00000152766,PBANKA_040720,4
ENSG00000110719,PBANKA_040720,4
ENSG00000115526,PBANKA_040740,4
ENSG00000221983,PBANKA_040750,4
ENSG00000167182,PBANKA_040750,4
ENSG00000123349,PBANKA_040750,4
ENSG00000221983,PBANKA_040760,4
ENSG00000092010,PBANKA_040760,4
ENSG00000184840,PBANKA_040760,4
ENSG00000147813,PBANKA_040760,4
ENSG00000139180,PBANKA_040760,4
ENSG00000165072,PBANKA_040800,4
ENSG00000173141,PBANKA_040820,4
ENSG00000165283,PBANKA_040820,4
ENSG00000004961,PBANKA_040820,4
ENSG00000136247,PBANKA_040820,4
ENSG00000183172,PBANKA_040820,4
ENSG00000166527,PBANKA_040820,4
ENSG00000131779,PBANKA_040820,4
ENSG00000171806,PBANKA_040820,4
ENSG00000167862,PBANKA_040820,4
ENSG00000136986,PBANKA_040830,4
ENSG00000156050,PBANKA_040830,4
ENSG00000184840,PBANKA_040830,4
ENSG00000143546,PBANKA_040830,4
ENSG00000123349,PBANKA_040830,4
ENSG00000123689,PBANKA_040830,4
ENSG00000221983,PBANKA_040840,4
ENSG00000126107,PBANKA_040850,4
ENSG00000116604,PBANKA_040850,4
ENSG00000125818,PBANKA_040860,4
ENSG00000129219,PBANKA_040860,4
ENSG00000125818,PBANKA_040870,4
ENSG00000034152,PBANKA_040870,4
ENSG00000078814,PBANKA_040890,4
ENSG00000068120,PBANKA_040950,4
ENSG00000172890,PBANKA_040950,4
ENSG00000204344,PBANKA_040950,4
ENSG00000089693,PBANKA_040950,4
ENSG00000204427,PBANKA_040950,4
ENSG00000168591,PBANKA_040950,4
ENSG00000104805,PBANKA_040950,4
ENSG00000136279,PBANKA_040950,4
ENSG00000071553,PBANKA_040950,4
ENSG00000172354,PBANKA_040950,4
ENSG00000146828,PBANKA_040950,4
ENSG00000174744,PBANKA_040950,4
ENSG00000110057,PBANKA_040950,4
ENSG00000110719,PBANKA_040950,4
ENSG00000138964,PBANKA_040950,4
ENSG00000163956,PBANKA_040950,4
ENSG00000149923,PBANKA_040950,4
ENSG00000173991,PBANKA_040970,4
ENSG00000129219,PBANKA_040990,4
ENSG00000129219,PBANKA_041020,4
ENSG00000173264,PBANKA_041030,4
ENSG00000078814,PBANKA_041030,4
ENSG00000129219,PBANKA_041030,4
ENSG00000185896,PBANKA_041030,4
ENSG00000166527,PBANKA_041040,4
ENSG00000160325,PBANKA_041040,4
ENSG00000198948,PBANKA_041040,4
ENSG00000078814,PBANKA_041050,4
ENSG00000129219,PBANKA_041050,4
ENSG00000185896,PBANKA_041050,4
ENSG00000033100,PBANKA_041050,4
ENSG00000078814,PBANKA_041060,4
ENSG00000129219,PBANKA_041060,4
ENSG00000185896,PBANKA_041060,4
ENSG00000197746,PBANKA_041060,4
ENSG00000156886,PBANKA_041060,4
ENSG00000185896,PBANKA_041100,4
ENSG00000163956,PBANKA_041110,4
ENSG00000221983,PBANKA_041210,4
ENSG00000129219,PBANKA_041220,4
ENSG00000213983,PBANKA_041230,4
ENSG00000251692,PBANKA_041230,4
ENSG00000164808,PBANKA_041230,4
ENSG00000105429,PBANKA_041230,4
ENSG00000248746,PBANKA_041230,4
ENSG00000100739,PBANKA_041230,4
ENSG00000173264,PBANKA_041270,4
ENSG00000173991,PBANKA_041270,4
ENSG00000123143,PBANKA_041270,4
ENSG00000197136,PBANKA_041270,4
ENSG00000130669,PBANKA_041270,4
ENSG00000187566,PBANKA_041320,4
ENSG00000173991,PBANKA_041320,4
ENSG00000129219,PBANKA_041320,4
ENSG00000227500,PBANKA_041320,4
ENSG00000197136,PBANKA_041320,4
ENSG00000130669,PBANKA_041320,4
ENSG00000187566,PBANKA_041350,4
ENSG00000149782,PBANKA_041350,4
ENSG00000173264,PBANKA_041350,4
ENSG00000173991,PBANKA_041350,4
ENSG00000129219,PBANKA_041350,4
ENSG00000105229,PBANKA_041350,4
ENSG00000068120,PBANKA_041360,4
ENSG00000116922,PBANKA_041360,4
ENSG00000196154,PBANKA_041360,4
ENSG00000163156,PBANKA_041360,4
ENSG00000139180,PBANKA_041360,4
ENSG00000184083,PBANKA_041370,4
ENSG00000137672,PBANKA_041430,4
ENSG00000125818,PBANKA_041440,4
ENSG00000141480,PBANKA_041440,4
ENSG00000105402,PBANKA_041440,4
ENSG00000186350,PBANKA_041440,4
ENSG00000034152,PBANKA_041440,4
ENSG00000146007,PBANKA_041460,4
ENSG00000168591,PBANKA_041460,4
ENSG00000214530,PBANKA_041460,4
ENSG00000163956,PBANKA_041460,4
ENSG00000244754,PBANKA_041480,4
ENSG00000068120,PBANKA_041480,4
ENSG00000204344,PBANKA_041480,4
ENSG00000213654,PBANKA_041480,4
ENSG00000114353,PBANKA_041480,4
ENSG00000089693,PBANKA_041480,4
ENSG00000198055,PBANKA_041480,4
ENSG00000105402,PBANKA_041480,4
ENSG00000105355,PBANKA_041480,4
ENSG00000146007,PBANKA_041480,4
ENSG00000105339,PBANKA_041480,4
ENSG00000204427,PBANKA_041480,4
ENSG00000168591,PBANKA_041480,4
ENSG00000104805,PBANKA_041480,4
ENSG00000166527,PBANKA_041480,4
ENSG00000137207,PBANKA_041480,4
ENSG00000136279,PBANKA_041480,4
ENSG00000071553,PBANKA_041480,4
ENSG00000172354,PBANKA_041480,4
ENSG00000159720,PBANKA_041480,4
ENSG00000213928,PBANKA_041480,4
ENSG00000136770,PBANKA_041480,4
ENSG00000118197,PBANKA_041480,4
ENSG00000110446,PBANKA_041480,4
ENSG00000158019,PBANKA_041480,4
ENSG00000110057,PBANKA_041480,4
ENSG00000127948,PBANKA_041480,4
ENSG00000093167,PBANKA_041480,4
ENSG00000110719,PBANKA_041480,4
ENSG00000106348,PBANKA_041480,4
ENSG00000163956,PBANKA_041480,4
ENSG00000149923,PBANKA_041480,4
ENSG00000078814,PBANKA_041510,4
ENSG00000129219,PBANKA_041530,4
ENSG00000140471,PBANKA_041550,4
ENSG00000068120,PBANKA_041560,4
ENSG00000108344,PBANKA_041560,4
ENSG00000170458,PBANKA_041560,4
ENSG00000169718,PBANKA_041560,4
ENSG00000148335,PBANKA_041560,4
ENSG00000137207,PBANKA_041560,4
ENSG00000118197,PBANKA_041560,4
ENSG00000103510,PBANKA_041560,4
ENSG00000163156,PBANKA_041560,4
